LIPQ,TRS,RONCHI DEI LEGIONARI,RONCHI DE LEGIONARI,RONCHI DE Legionari,ITALY,ITALIA,13.466,45.828,37.000,11.280
LIPR,RMI,RIMINI,RIMINI,RIMINI,ITALY,ITALIA,12.612,44.020,41.000,12.500
LIPS,N/A,ISTRANA,TREVISO,TREVISO,ITALY,ITALIA,12.086,45.684,138.000,42.060
LIPT,VIC,VICENZA,VICENZA,VICENZA,ITALY,ITALIA,11.531,45.574,128.000,39.010
LIPU,QPA,PADOVA,PADOVA,PADUA,ITALY,ITALIA,11.848,45.396,44.000,13.410
LIPV,N/A,,VENICE,VENECIA,ITALY,ITALIA,0.000,0.000,0.000,0.000
LIPW,N/A,,MONTEVENDA,MONTEVENDA,ITALY,ITALIA,0.000,0.000,0.000,0.000
LIPX,VRN,VILLAFRANCA,VILLAFRANCA,VILLAFRANCA,ITALY,ITALIA,10.888,45.396,239.000,72.850
LIPZ,VCE,VENEZIA TESSERA,VENICE,VENECIA,ITALY,ITALIA,12.352,45.505,7.000,2.130
LIQB,N/A,,AREZZO,AREZZO,ITALY,ITALIA,0.000,0.000,0.000,0.000
LIQC,N/A,,CAPRI,CAPRI,ITALY,ITALIA,0.000,0.000,0.000,0.000
LIQD,N/A,,PASSO DELLA PORRETTA,PASSO DELLA PORRETTA,ITALY,ITALIA,0.000,0.000,0.000,0.000
LIQI,N/A,,GRAN SASSO,Gran Sasso,ITALY,ITALIA,0.000,0.000,0.000,0.000
LIQJ,N/A,,CIVITAVECCHIA,CIVITAVECCHIA,ITALY,ITALIA,0.000,0.000,0.000,0.000
LIQK,N/A,,CAPO PALINURO,CAPO PALINURO,ITALY,ITALIA,0.000,0.000,0.000,0.000
LIQL,N/A,,LUCCA,LUCCA,ITALY,ITALIA,0.000,0.000,0.000,0.000
LIQM,N/A,,RIFREDO MUGELLO,RIFREDO MUGELLO,ITALY,ITALIA,0.000,0.000,0.000,0.000
LIQN,N/A,,RIETI,RIETI,ITALY,ITALIA,0.000,0.000,0.000,0.000
LIQO,N/A,,MONTE ARGENTARIO,Monte Argentario,ITALY,ITALIA,0.000,0.000,0.000,0.000
LIQP,N/A,,PALMARIA,Palmaria,ITALY,ITALIA,0.000,0.000,0.000,0.000
LIQR,N/A,,RADICOFANI,Radicofani,ITALY,ITALIA,0.000,0.000,0.000,0.000
LIQS,SAY,AMPUGNANO,SIENA,SIENA,ITALY,ITALIA,11.254,43.257,637.000,194.160
LIQT,N/A,,CIRCEO,CIRCEO,ITALY,ITALIA,0.000,0.000,0.000,0.000
LIQV,N/A,,VOLTERRA,VOLTERRA,ITALY,ITALIA,0.000,0.000,0.000,0.000
LIQZ,N/A,,PONZA,Ponza,ITALY,ITALIA,0.000,0.000,0.000,0.000
LIRA,CIA,CIAMPINO,ROME,ROMA,ITALY,ITALIA,12.595,41.799,427.000,130.150
LIRB,N/A,,VIGNA DI VALLE,Vigna di Valle,ITALY,ITALIA,0.000,0.000,0.000,0.000
LIRC,N/A,,CENTROCELLE,CENTROCELLE,ITALY,ITALIA,0.000,0.000,0.000,0.000
LIRE,N/A,PRATICA DI MARE,PRATICA DI MARE,Pratica di Mare,ITALY,ITALIA,12.444,41.654,41.000,12.500
LIRF,FCO,FIUMICINO,ROME,ROMA,ITALY,ITALIA,12.253,41.813,13.000,3.960
LIRG,N/A,GUIDONIA,GUIDONIA,GUIDONIA,ITALY,ITALIA,12.741,41.990,289.000,88.090
LIRH,N/A,,FROSINONE,FROSINONE,ITALY,ITALIA,0.000,0.000,0.000,0.000
LIRI,N/A,PONTECAGNANO,SALERNO,SALERNO,ITALY,ITALIA,14.911,40.620,119.000,36.270
LIRJ,EBA,MARINA DI CAMPO,MARINA DI CAMPO,Marina di Campo,ITALY,ITALIA,10.239,42.760,31.000,9.450
LIRK,N/A,,MONTE TERMINILLO,Monte Terminillo,ITALY,ITALIA,0.000,0.000,0.000,0.000
LIRL,QLT,LATINA,LATINA,LATINA,ITALY,ITALIA,12.909,41.542,93.000,28.350
LIRM,N/A,GRAZZANISE,GRAZZANISE,GRAZZANISE,ITALY,ITALIA,14.082,41.061,29.000,8.840
LIRN,NAP,CAPODICHINO,NAPLES,NÁPOLES,ITALY,ITALIA,14.291,40.886,298.000,90.830
LIRP,PSA,PISA,PISA,PISA,ITALY,ITALIA,10.392,43.684,7.000,2.130
LIRQ,FLR,PERETOLA,FIRENZE,FIRENZE,ITALY,ITALIA,11.205,43.810,144.000,43.890
LIRS,GRS,GROSSETO,GROSSETO,GROSSETO,ITALY,ITALIA,11.072,42.761,15.000,4.570
LIRT,N/A,,TREVICO,Trevico,ITALY,ITALIA,0.000,0.000,0.000,0.000
LIRU,N/A,URBE,ROME,ROMA,ITALY,ITALIA,12.499,41.952,56.000,17.070
LIRV,N/A,VITERBO,VITERBO,VITERBO,ITALY,ITALIA,12.064,42.430,994.000,302.970
LIRZ,PEG,PERUGIA,PERUGIA,PERUGIA,ITALY,ITALIA,12.513,43.096,693.000,211.230
LIVB,N/A,,PASSO DEL BRENNERO,Passo del Brennero,ITALY,ITALIA,0.000,0.000,0.000,0.000
LIVC,N/A,,MONTE CIMONE,Monte Cimone,ITALY,ITALIA,0.000,0.000,0.000,0.000
LIVD,N/A,,DOBBIACO,Dobbiaco,ITALY,ITALIA,0.000,0.000,0.000,0.000
LIVE,N/A,,PASSO RESIA,PASSO Resia,ITALY,ITALIA,0.000,0.000,0.000,0.000
LIVF,N/A,,FRONTONE,Frontone,ITALY,ITALIA,0.000,0.000,0.000,0.000
LIVG,N/A,,MONTE GRAPPA,Monte Grappa,ITALY,ITALIA,0.000,0.000,0.000,0.000
LIVM,N/A,,MARINO DI RAVENNA,MARINO di Ravenna,ITALY,ITALIA,0.000,0.000,0.000,0.000
LIVO,N/A,,TARVISIO,TARVISIO,ITALY,ITALIA,0.000,0.000,0.000,0.000
LIVP,N/A,,PAGANELLA,Paganella,ITALY,ITALIA,0.000,0.000,0.000,0.000
LIVR,N/A,,PASSO ROLLE,Passo Rolle,ITALY,ITALIA,0.000,0.000,0.000,0.000
LIVT,TRS,,TRIEST,Trieste,ITALY,ITALIA,0.000,0.000,0.000,0.000
LIVV,N/A,,MONTE VENDA,MONTE Venda,ITALY,ITALIA,0.000,0.000,0.000,0.000
LIYW,N/A,,AVIANO,AVIANO,ITALY,ITALIA,0.000,0.000,0.000,0.000
LJAJ,N/A,,AJDODOVSCINA,AJDODOVSCINA,SLOVENIA,ESLOVENIA,0.000,0.000,0.000,0.000
LJBL,N/A,,LESCE,Lesce,SLOVENIA,ESLOVENIA,0.000,0.000,0.000,0.000
LJBO,N/A,,BOVEC,Bovec,SLOVENIA,ESLOVENIA,0.000,0.000,0.000,0.000
LJCE,N/A,CERKLJE,CERKLJE,Cerklje,SLOVENIA,ESLOVENIA,15.530,45.900,510.000,155.450
LJCL,N/A,,CELJE,Celje,SLOVENIA,ESLOVENIA,0.000,0.000,0.000,0.000
LJLA,N/A,,LJUBLIANA FIR,Ljubliana FIR,SLOVENIA,ESLOVENIA,0.000,0.000,0.000,0.000
LJLJ,LJU,LJUBLJANA,LJUBLIANA,Ljubliana,SLOVENIA,ESLOVENIA,14.458,46.224,1273.000,388.010
LJMB,MBX,MARIBOR,MARIBOR,MARIBOR,SLOVENIA,ESLOVENIA,15.686,46.480,876.000,267.010
LJMS,N/A,,MURSKA,Murska,SLOVENIA,ESLOVENIA,0.000,0.000,0.000,0.000
LJNM,N/A,,NOVO MESTRO,NOVO MESTRO,SLOVENIA,ESLOVENIA,0.000,0.000,0.000,0.000
LJPO,N/A,,POSTOIJNA,POSTOIJNA,SLOVENIA,ESLOVENIA,0.000,0.000,0.000,0.000
LJPT,N/A,,PTUJ,Ptuj,SLOVENIA,ESLOVENIA,0.000,0.000,0.000,0.000
LJPZ,POW,PORTOROZ,PORTOROZ,PORTOROZ,SLOVENIA,ESLOVENIA,13.615,45.473,7.000,2.130
LJSG,N/A,SLOVENJ GRADEC,SLOVENJ GRADEC,Slovenj Gradec,SLOVENIA,ESLOVENIA,15.117,46.472,1645.000,501.400
LJVE,N/A,,VELENJE,VELENJE,SLOVENIA,ESLOVENIA,0.000,0.000,0.000,0.000
LKAA,N/A,,PRAHA FIR,PRAHA FIR,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKBA,N/A,,BRECLAV,B?eclav,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKBC,N/A,,BECHYNE,Bechyn?,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKBE,N/A,,BENESOV,Benesov,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKBL,N/A,,BLATNA,Blatná,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKBR,N/A,,BROUMOV,Broumov,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKBU,N/A,,BEROUN,BEROUN,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKCB,N/A,,CHEB,CHEB,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKCE,N/A,,CESKA LIPA,Ceska Lipa,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKCH,N/A,,CHOMUTOV,Chomutov,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKCL,N/A,,BRNO,BRNO,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKCM,N/A,,BRNO,BRNO,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKCO,N/A,,CHOCEN,Choce?,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKCR,N/A,,CHRUDIM,Chrudim,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKCS,N/A,CESKE BUDEJOVICE,CESKE BUDEJOVICE,Ceske Budejovice,CZECH REPUBLIC,REPÚBLICA CHECA,14.427,48.946,1417.000,431.900
LKCT,N/A,CHOTEBOR,CHOTEBOR,Chot?bo?,CZECH REPUBLIC,REPÚBLICA CHECA,15.676,49.684,1948.000,593.750
LKCV,N/A,CASLAV,CASLAV,?áslav,CZECH REPUBLIC,REPÚBLICA CHECA,15.382,49.939,794.000,242.010
LKDK,N/A,,DVUR KRALOVE,Dvur Kralove,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKFR,N/A,,FRYDLANT,Frýdlant,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKHB,N/A,,HAVLICKUV BROD,Havlickuv Brod,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKHC,N/A,,HORICE,Ho?ice,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKHD,N/A,,HODKOVICE,Hodkovice,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKHK,N/A,HRADEC KRALOVE,HRADEC KRALOVE,HRADEC KRALOVE,CZECH REPUBLIC,REPÚBLICA CHECA,15.845,50.253,791.000,241.100
LKHN,N/A,,HRANICE,Hranice,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKHO,N/A,,HOLESOV,Hole?ov,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKHR,N/A,,HRADCANY,Hradcany,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKHS,N/A,,CESKE BUDEJOVICE,Ceske Budejovice,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKHV,N/A,,HOROVICE,Ho?ovice,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKJA,N/A,,JAROMER,Jarom??,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKJC,N/A,,JICIN,Ji?ín,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKJH,N/A,,JINDRICHUV HRADEC,Jind?ich?v Hradec,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKJI,N/A,,JIHLAVA,Jihlava,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKKA,N/A,,KRIZANOV,KRIZANOV,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKKB,N/A,KBELY,PRAHA,PRAHA,CZECH REPUBLIC,REPÚBLICA CHECA,14.544,50.121,939.000,286.210
LKKL,N/A,,KLADNO,KLADNO,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKKM,N/A,,KROMERIZ,Kromeriz,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKKO,N/A,,KOLIN,KOLIN,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKKR,N/A,,KRNOV,Krnov,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKKT,N/A,,KLATOVY,Klatovy,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKKU,N/A,KUNOVICE,KUNOVICE,Kunovice,CZECH REPUBLIC,REPÚBLICA CHECA,17.440,49.029,581.000,177.090
LKKV,KLV,KARLOVY VARY,KARLOVY VARY,KARLOVY VARIAR,CZECH REPUBLIC,REPÚBLICA CHECA,12.915,50.203,1989.000,606.250
LKKY,N/A,,KYJOV,Kyjov,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKLB,N/A,,LIBEREC,LIBEREC,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKLN,N/A,LINE,LINE,LINE,CZECH REPUBLIC,REPÚBLICA CHECA,13.274,49.675,1188.000,362.100
LKLT,N/A,,PRAHA,PRAHA,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKMB,N/A,,MLADA BOLESLAV,Mladá Boleslav,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKMH,N/A,MNICHOVO HRADISTE,MNICHOVO HRADISTE,Mnichovo Hradiste,CZECH REPUBLIC,REPÚBLICA CHECA,15.006,50.540,800.000,243.840
LKMI,N/A,,JESENIK,Jeseník,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKMK,N/A,,MORAVSKA TREBOVA,Moravská T?ebová,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKML,N/A,,MLADA,Mladá,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKMO,N/A,,MOST,MOST,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKMR,N/A,,MARIANSKE LAZNE,Marianske Lazne,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKMT,OSR,MOSNOV,OSTRAVA,OSTRAVA,CZECH REPUBLIC,REPÚBLICA CHECA,18.111,49.696,844.000,257.250
LKNA,N/A,NAMEST,NAMEST,Namest,CZECH REPUBLIC,REPÚBLICA CHECA,16.125,49.166,1549.000,472.140
LKNM,N/A,,NOVE MESTO,Nove Mesto,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKOL,N/A,,OLOMOUC,OLOMOUC,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKOT,N/A,,OTROKOVICE,Otrokovice,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKPA,N/A,,POLICKA,Poli?ka,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKPB,N/A,,PLZEN,PLZEN;,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKPD,PED,PARDUBICE,PARDUBICE,PARDUBICE,CZECH REPUBLIC,REPÚBLICA CHECA,15.739,50.013,741.000,225.860
LKPI,N/A,,PRIBYSLAV,P?ibyslav,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKPJ,N/A,,PROSTEJOV,Prostejov,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKPK,N/A,,PISEK,Písek,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKPL,N/A,,PLZEN,PLZEN;,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKPM,N/A,PRIBRAM,PRIBRAM,Pribram,CZECH REPUBLIC,REPÚBLICA CHECA,14.097,49.719,153.000,46.630
LKPN,N/A,,PODHORANY,PODHORANY,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKPO,PRV,PREROV,PREROV,Prerov,CZECH REPUBLIC,REPÚBLICA CHECA,17.405,49.426,676.000,206.050
LKPR,PRG,RUZYNE,PRAGUE,PRAGA,CZECH REPUBLIC,REPÚBLICA CHECA,14.260,50.101,1247.000,380.090
LKPS,N/A,,PLASY,Plasy,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKPV,N/A,,PACOV,Pacov,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKPY,N/A,,PANENSKY TYNEC,PANENSKY Týnec,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKRA,N/A,,LOUNY,LOUNY,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKRK,N/A,,RAKOVNIK,Rakovník,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKRO,N/A,,ROUDNICE,Roudnice,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKSA,N/A,,STANKOV,Sta?kov,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKSK,N/A,,SKUTEC,Skute?,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKSN,N/A,,SLANY,Slaný,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKSO,N/A,SOBESLAV,SOBESLAV,Sobeslav,CZECH REPUBLIC,REPÚBLICA CHECA,14.714,49.245,1335.000,406.910
LKSR,N/A,,PRACHATICE,Prachatice,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKST,N/A,,STRAKONICE,Strakonice,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKSU,N/A,,SUMPERK,Sumperk,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKSZ,N/A,,KRALUPY,Kralupy,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKTA,N/A,,TABOR,TABOR,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKTB,BRQ,TURANY,TURANY,Turany,CZECH REPUBLIC,REPÚBLICA CHECA,16.694,49.151,777.000,236.830
LKTC,N/A,,PRAHA,PRAHA,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKTO,N/A,,TOUZIM,TOUZIM,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKTV,N/A,,TABOR,TABOR,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKUO,N/A,,USTI NAD ORLICI,Usti Nad Orlici,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKVL,N/A,,VLASIM,Vla?im,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKVM,N/A,,VYSOKE MYTO,Vysoké Mýto,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKVO,N/A,VODOCHODY,VODOCHODY,Vodochody,CZECH REPUBLIC,REPÚBLICA CHECA,14.396,50.216,919.000,280.110
LKVP,N/A,,VELKE PORICI,Velke Po?í?í,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKVR,N/A,,VRCHLABI,Vrchlabí,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKVY,N/A,,VYSKOV,Vy?kov,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKZA,N/A,,OSTRAVA,OSTRAVA,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKZB,N/A,,ZBRASLAVICE,Zbraslavice,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKZC,N/A,,ZATEC,ZATEC,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LKZM,N/A,,ZAMBERK,?amberk,CZECH REPUBLIC,REPÚBLICA CHECA,0.000,0.000,0.000,0.000
LLAA,N/A,,AIRPORTS AUTHORITY,Autoridad Aeroportuaria,ISRAEL,ISRAEL,0.000,0.000,0.000,0.000
LLAZ,N/A,,KATIF,Katif,ISRAEL,ISRAEL,0.000,0.000,0.000,0.000
LLBD,N/A,,ISRAEL MET SERVICE,ISRAEL MET SERVICIO,ISRAEL,ISRAEL,0.000,0.000,0.000,0.000
LLBG,TLV,BEN GURION,TEL-AVIV,TEL-AVIV,ISRAEL,ISRAEL,34.877,32.009,135.000,41.150
LLBS,BEV,TEYMAN,BEER-SHEBA,Beerseba,ISRAEL,ISRAEL,34.723,31.287,656.000,199.950
LLEK,N/A,TEL NOV,TEL-NOF,TEL-NOF,ISRAEL,ISRAEL,34.822,31.839,193.000,58.830
LLES,N/A,EYN SHEMER,EYN-SHEMER,EYN-Shemer,ISRAEL,ISRAEL,35.006,32.441,95.000,28.960
LLET,ETH,EILAT,ELAT,ELAT,ISRAEL,ISRAEL,34.960,29.561,42.000,12.800
LLEY,N/A,EN YAHAV,EYN-YAHAV,EYN-Yahav,ISRAEL,ISRAEL,35.202,30.623,-164.000,-49.990
LLFK,N/A,,FIQ,FIQ,ISRAEL,ISRAEL,0.000,0.000,0.000,0.000
LLHA,HFA,HAIFA,HAIFA,HAIFA,ISRAEL,ISRAEL,35.044,32.811,28.000,8.530
LLHS,N/A,HATZOR,HAZTOR,HAZTOR,ISRAEL,ISRAEL,34.727,31.762,148.000,45.110
LLHZ,N/A,,HERZILA,HERZILA,ISRAEL,ISRAEL,0.000,0.000,0.000,0.000
LLIB,RPN,MAHANAIM I BEN YAAKOV,ROSH PINA,Rosh Pina,ISRAEL,ISRAEL,35.572,32.981,922.000,281.030
LLJM,N/A,,MINISTRY OF TRANSPORT,MINISTERIO DE TRANSPORTE,ISRAEL,ISRAEL,0.000,0.000,0.000,0.000
LLJR,JRS,JERUSALEM/ATAROT,JERUSALEM,JERUSALEN,ISRAEL,ISRAEL,35.217,31.867,759.000,231.340
LLKS,N/A,,KIRYAT-SHMONA,KIRYAT-Shmona,ISRAEL,ISRAEL,0.000,0.000,0.000,0.000
LLLL,N/A,ARAD,TEL-AVIV FIR/CTA/UTA,TEL-AVIV FIR / CTA / UTA,ISRAEL,ISRAEL,35.191,31.229,1952.000,594.970
LLMG,N/A,MEGIDDO,MEGIDO AIRSTRIP,Megido pista de aterrizaje,ISRAEL,ISRAEL,35.228,32.599,200.000,60.960
LLMR,N/A,,MITZPE-RAMON,Mitzpe-RAMON,ISRAEL,ISRAEL,0.000,0.000,0.000,0.000
LLMZ,N/A,I BAR YEHUDA,METZADA,Metzada,ISRAEL,ISRAEL,35.388,31.328,-1266.000,-385.880
LLNV,N/A,NEVATIM AB,NEVATIM,Nevatim,ISRAEL,ISRAEL,35.012,31.208,1330.000,405.380
LLOV,VDA,OVDA,OVDA,Ovda,ISRAEL,ISRAEL,34.936,29.940,1492.000,454.760
LLRD,N/A,RAMAT DAVID,RAMAT DAVID,Ramat David,ISRAEL,ISRAEL,35.182,32.660,185.000,56.390
LLRM,N/A,RAMON,RAMON,RAMON,ISRAEL,ISRAEL,34.667,30.776,2126.000,648.010
LLSC,N/A,,ISRAEL SOUTH ACC,ISRAEL DEL SUR CAC,ISRAEL,ISRAEL,0.000,0.000,0.000,0.000
LLSD,SDV,SDE DOV,TEL-AVIV,TEL-AVIV,ISRAEL,ISRAEL,34.782,32.114,43.000,13.110
LLTA,N/A,,TEL-AVIV ACC,TEL-AVIV CAC,ISRAEL,ISRAEL,0.000,0.000,0.000,0.000
LMML,MLA,LUQA,MALTA,MALTA,MALTA,MALTA,14.478,35.857,300.000,91.440
LMMM,N/A,MALTA ACC,MALTA ACC,MALTA CAC,MALTA,MALTA,14.417,35.917,0.000,0.000
LNMC,MCM,,MONACO,MONACO,MONACO,MONACO,0.000,0.000,0.000,0.000
LOAA,N/A,,OTTENSCHLAG,Ottenschlag,AUSTRIA,AUSTRIA,0.000,0.000,0.000,0.000
LOAB,N/A,,DOBERSBERG,DOBERSBERG,AUSTRIA,AUSTRIA,0.000,0.000,0.000,0.000
LOAD,N/A,,VOELTENDORF,VOELTENDORF,AUSTRIA,AUSTRIA,0.000,0.000,0.000,0.000
LOAE,N/A,,EISENSTADT (LKH),Eisenstadt (LKH),AUSTRIA,AUSTRIA,0.000,0.000,0.000,0.000
LOAG,N/A,,KREMS,KREMS,AUSTRIA,AUSTRIA,0.000,0.000,0.000,0.000
LOAH,N/A,,HOLLABRUNN,Hollabrunn,AUSTRIA,AUSTRIA,0.000,0.000,0.000,0.000
LOAI,N/A,,WIENER NEUDORF/ISOVOLT,Wiener Neudorf / ISOVOLT,AUSTRIA,AUSTRIA,0.000,0.000,0.000,0.000
LOAK,N/A,,KREMS (AKH),Krems (AKH),AUSTRIA,AUSTRIA,0.000,0.000,0.000,0.000
LOAL,N/A,,LEOPOLDSDORF/MARCHFELD,Leopoldsdorf / Marchfeld,AUSTRIA,AUSTRIA,0.000,0.000,0.000,0.000
LOAM,N/A,,WIEN MEIDLING,WIEN Meidling,AUSTRIA,AUSTRIA,0.000,0.000,0.000,0.000
LOAN,N/A,WIENER NEUSTADT EAST,WIENER NEUSTADT OST,WIENER NEUSTADT OST,AUSTRIA,AUSTRIA,16.260,47.843,902.000,274.930
LOAP,N/A,,ST. POELTEN (KH),ST. Poelten (KH),AUSTRIA,AUSTRIA,0.000,0.000,0.000,0.000
LOAS,N/A,,SPITZERBERG,SPITZERBERG,AUSTRIA,AUSTRIA,0.000,0.000,0.000,0.000
LOAU,N/A,,STOCKERAU,STOCKERAU,AUSTRIA,AUSTRIA,0.000,0.000,0.000,0.000
LOAV,N/A,,VOESLAU,Voeslau,AUSTRIA,AUSTRIA,0.000,0.000,0.000,0.000
LOGF,N/A,,FUERSTENFELD,FUERSTENFELD,AUSTRIA,AUSTRIA,0.000,0.000,0.000,0.000
LOGG,N/A,,GUESSING/PUNITZ,Adivinando / PUNITZ,AUSTRIA,AUSTRIA,0.000,0.000,0.000,0.000
LOGH,N/A,,GRAZ (LKH),GRAZ (LKH),AUSTRIA,AUSTRIA,0.000,0.000,0.000,0.000
LOGI,N/A,,TRIEBEN,Trieben,AUSTRIA,AUSTRIA,0.000,0.000,0.000,0.000
LOGK,N/A,,KAPFENBERG,Kapfenberg,AUSTRIA,AUSTRIA,0.000,0.000,0.000,0.000
LOGL,N/A,,LANZEN-TURNAU,LANZEN-Turnau,AUSTRIA,AUSTRIA,0.000,0.000,0.000,0.000
